# energy s(up) s(down) p(up) p(down) d(up) d(down)
-4.483581000000000927e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-4.403580999999991974e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-4.324580999999998454e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-4.245581000000004934e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-4.165580999999995981e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-4.086581000000002462e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-4.007580999999991178e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-3.927580999999999989e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-3.848581000000006469e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-3.769580999999995186e-01 2.000000000000000042e-02 -2.000000000000000042e-02 1.008000000000000007e-01 -1.008000000000000007e-01 4.560000000000000164e-02 -4.560000000000000164e-02
-3.689581000000003996e-01 2.680000000000000090e-02 -2.680000000000000090e-02 1.103999999999999981e-01 -1.103999999999999981e-01 4.759999999999999648e-02 -4.759999999999999648e-02
-3.610580999999992713e-01 4.080000000000000293e-02 -4.080000000000000293e-02 1.272000000000000075e-01 -1.272000000000000075e-01 5.400000000000000633e-02 -5.400000000000000633e-02
-3.531580999999999193e-01 4.839999999999999858e-02 -4.839999999999999858e-02 1.307999999999999996e-01 -1.307999999999999996e-01 5.680000000000000326e-02 -5.680000000000000326e-02
-3.452581000000005673e-01 3.119999999999999857e-02 -3.119999999999999857e-02 1.032000000000000001e-01 -1.032000000000000001e-01 4.000000000000000083e-02 -4.000000000000000083e-02
-3.372580999999996720e-01 3.479999999999999760e-02 -3.479999999999999760e-02 1.043999999999999928e-01 -1.043999999999999928e-01 3.880000000000000115e-02 -3.880000000000000115e-02
-3.293581000000003201e-01 3.119999999999999857e-02 -3.119999999999999857e-02 1.020000000000000073e-01 -1.020000000000000073e-01 3.600000000000000422e-02 -3.600000000000000422e-02
-3.214580999999991917e-01 3.039999999999999994e-02 -3.039999999999999994e-02 1.043999999999999928e-01 -1.043999999999999928e-01 3.519999999999999518e-02 -3.519999999999999518e-02
-3.134581000000000728e-01 2.999999999999999889e-02 -2.999999999999999889e-02 1.068000000000000060e-01 -1.068000000000000060e-01 3.320000000000000034e-02 -3.320000000000000034e-02
-3.055581000000007208e-01 3.080000000000000099e-02 -3.080000000000000099e-02 1.128000000000000114e-01 -1.128000000000000114e-01 3.320000000000000034e-02 -3.320000000000000034e-02
-2.976580999999995925e-01 3.080000000000000099e-02 -3.080000000000000099e-02 1.175999999999999962e-01 -1.175999999999999962e-01 3.320000000000000034e-02 -3.320000000000000034e-02
-2.896581000000004735e-01 3.160000000000000309e-02 -3.160000000000000309e-02 1.247999999999999943e-01 -1.247999999999999943e-01 3.320000000000000034e-02 -3.320000000000000034e-02
-2.817580999999993452e-01 3.280000000000000276e-02 -3.280000000000000276e-02 1.307999999999999996e-01 -1.307999999999999996e-01 3.320000000000000034e-02 -3.320000000000000034e-02
-2.738580999999999932e-01 3.400000000000000244e-02 -3.400000000000000244e-02 1.476000000000000090e-01 -1.476000000000000090e-01 3.400000000000000244e-02 -3.400000000000000244e-02
-2.658580999999990979e-01 3.400000000000000244e-02 -3.400000000000000244e-02 1.451999999999999957e-01 -1.451999999999999957e-01 3.320000000000000034e-02 -3.320000000000000034e-02
-2.579580999999997459e-01 3.479999999999999760e-02 -3.479999999999999760e-02 1.500000000000000222e-01 -1.500000000000000222e-01 3.119999999999999857e-02 -3.119999999999999857e-02
-2.500581000000003939e-01 3.479999999999999760e-02 -3.479999999999999760e-02 1.476000000000000090e-01 -1.476000000000000090e-01 3.119999999999999857e-02 -3.119999999999999857e-02
-2.420580999999994987e-01 3.719999999999999696e-02 -3.719999999999999696e-02 1.751999999999999946e-01 -1.751999999999999946e-01 3.320000000000000034e-02 -3.320000000000000034e-02
-2.341581000000001467e-01 5.160000000000000003e-02 -5.160000000000000003e-02 2.903999999999999915e-01 -2.903999999999999915e-01 4.080000000000000293e-02 -4.080000000000000293e-02
-2.262581000000007947e-01 4.719999999999999890e-02 -4.719999999999999890e-02 2.399999999999999911e-01 -2.399999999999999911e-01 3.719999999999999696e-02 -3.719999999999999696e-02
-2.182580999999998994e-01 4.440000000000000197e-02 -4.440000000000000197e-02 2.087999999999999856e-01 -2.087999999999999856e-01 3.559999999999999970e-02 -3.559999999999999970e-02
-2.103581000000005474e-01 4.320000000000000229e-02 -4.320000000000000229e-02 1.943999999999999895e-01 -1.943999999999999895e-01 3.359999999999999792e-02 -3.359999999999999792e-02
-2.024580999999994191e-01 4.279999999999999777e-02 -4.279999999999999777e-02 1.883999999999999841e-01 -1.883999999999999841e-01 3.279999999999999583e-02 -3.279999999999999583e-02
-1.944581000000003002e-01 4.200000000000000261e-02 -4.200000000000000261e-02 1.835999999999999854e-01 -1.835999999999999854e-01 3.200000000000000067e-02 -3.200000000000000067e-02
-1.865580999999991718e-01 4.240000000000000019e-02 -4.240000000000000019e-02 1.824000000000000066e-01 -1.824000000000000066e-01 3.200000000000000067e-02 -3.200000000000000067e-02
-1.786580999999998198e-01 4.240000000000000019e-02 -4.240000000000000019e-02 1.824000000000000066e-01 -1.824000000000000066e-01 3.119999999999999857e-02 -3.119999999999999857e-02
-1.706581000000007009e-01 4.200000000000000261e-02 -4.200000000000000261e-02 1.812000000000000000e-01 -1.812000000000000000e-01 3.039999999999999647e-02 -3.039999999999999647e-02
-1.627580999999995726e-01 4.080000000000000293e-02 -4.080000000000000293e-02 1.799999999999999933e-01 -1.799999999999999933e-01 2.840000000000000163e-02 -2.840000000000000163e-02
-1.548581000000002206e-01 4.080000000000000293e-02 -4.080000000000000293e-02 1.799999999999999933e-01 -1.799999999999999933e-01 2.840000000000000163e-02 -2.840000000000000163e-02
-1.468580999999993253e-01 4.039999999999999841e-02 -4.039999999999999841e-02 1.788000000000000145e-01 -1.788000000000000145e-01 2.840000000000000163e-02 -2.840000000000000163e-02
-1.389580999999999733e-01 4.080000000000000293e-02 -4.080000000000000293e-02 1.799999999999999933e-01 -1.799999999999999933e-01 2.840000000000000163e-02 -2.840000000000000163e-02
-1.310581000000006213e-01 4.279999999999999777e-02 -4.279999999999999777e-02 1.859999999999999987e-01 -1.859999999999999987e-01 2.959999999999999784e-02 -2.959999999999999784e-02
-1.230580999999997260e-01 4.479999999999999954e-02 -4.479999999999999954e-02 1.931999999999999829e-01 -1.931999999999999829e-01 3.039999999999999647e-02 -3.039999999999999647e-02
-1.151581000000003741e-01 4.760000000000000342e-02 -4.760000000000000342e-02 2.040000000000000147e-01 -2.040000000000000147e-01 3.200000000000000067e-02 -3.200000000000000067e-02
-1.072580999999992457e-01 5.120000000000000245e-02 -5.120000000000000245e-02 2.184000000000000108e-01 -2.184000000000000108e-01 3.400000000000000244e-02 -3.400000000000000244e-02
-9.925810000000012678e-02 4.800000000000000100e-02 -4.800000000000000100e-02 2.003999999999999948e-01 -2.003999999999999948e-01 3.200000000000000067e-02 -3.200000000000000067e-02
-9.135810000000077480e-02 4.039999999999999841e-02 -4.039999999999999841e-02 1.680000000000000104e-01 -1.680000000000000104e-01 2.719999999999999848e-02 -2.719999999999999848e-02
-8.345809999999964646e-02 3.440000000000000002e-02 -3.440000000000000002e-02 1.428000000000000103e-01 -1.428000000000000103e-01 2.239999999999999977e-02 -2.239999999999999977e-02
-7.545810000000052753e-02 3.119999999999999857e-02 -3.119999999999999857e-02 1.272000000000000075e-01 -1.272000000000000075e-01 2.040000000000000147e-02 -2.040000000000000147e-02
-6.755809999999939919e-02 2.800000000000000058e-02 -2.800000000000000058e-02 1.115999999999999909e-01 -1.115999999999999909e-01 1.759999999999999759e-02 -1.759999999999999759e-02
-5.965810000000004720e-02 2.680000000000000090e-02 -2.680000000000000090e-02 1.020000000000000073e-01 -1.020000000000000073e-01 1.759999999999999759e-02 -1.759999999999999759e-02
-5.165809999999915192e-02 2.560000000000000123e-02 -2.560000000000000123e-02 9.600000000000000200e-02 -9.600000000000000200e-02 1.559999999999999928e-02 -1.559999999999999928e-02
-4.375809999999979993e-02 2.520000000000000018e-02 -2.520000000000000018e-02 8.999999999999999667e-02 -8.999999999999999667e-02 1.559999999999999928e-02 -1.559999999999999928e-02
-3.585810000000044795e-02 2.680000000000000090e-02 -2.680000000000000090e-02 8.880000000000000393e-02 -8.880000000000000393e-02 1.639999999999999791e-02 -1.639999999999999791e-02
-2.785809999999955267e-02 2.960000000000000131e-02 -2.960000000000000131e-02 8.640000000000000457e-02 -8.640000000000000457e-02 1.600000000000000033e-02 -1.600000000000000033e-02
-1.995810000000020068e-02 3.719999999999999696e-02 -3.719999999999999696e-02 8.999999999999999667e-02 -8.999999999999999667e-02 1.760000000000000106e-02 -1.760000000000000106e-02
-1.205810000000084869e-02 3.440000000000000002e-02 -3.440000000000000002e-02 7.799999999999999989e-02 -7.799999999999999989e-02 1.559999999999999928e-02 -1.559999999999999928e-02
-4.058099999999953411e-03 2.319999999999999840e-02 -2.319999999999999840e-02 6.120000000000000440e-02 -6.120000000000000440e-02 1.159999999999999920e-02 -1.159999999999999920e-02
3.841899999999398574e-03 1.480000000000000066e-02 -1.480000000000000066e-02 4.320000000000000229e-02 -4.320000000000000229e-02 8.000000000000000167e-03 -8.000000000000000167e-03
1.174190000000052692e-02 6.000000000000000125e-03 -6.000000000000000125e-03 2.520000000000000018e-02 -2.520000000000000018e-02 3.599999999999999901e-03 -3.599999999999999901e-03
1.974189999999964584e-02 2.399999999999999790e-03 -2.399999999999999790e-03 1.559999999999999928e-02 -1.559999999999999928e-02 2.000000000000000042e-03 -2.000000000000000042e-03
2.764190000000077418e-02 2.799999999999999972e-03 -2.799999999999999972e-03 1.439999999999999961e-02 -1.439999999999999961e-02 2.000000000000000042e-03 -2.000000000000000042e-03
3.554190000000012617e-02 2.799999999999999972e-03 -2.799999999999999972e-03 9.600000000000000894e-03 -9.600000000000000894e-03 0.000000000000000000e+00 -0.000000000000000000e+00
4.354189999999924510e-02 2.799999999999999972e-03 -2.799999999999999972e-03 9.600000000000000894e-03 -9.600000000000000894e-03 8.000000000000000383e-04 -8.000000000000000383e-04
5.144190000000037344e-02 3.200000000000000153e-03 -3.200000000000000153e-03 1.080000000000000057e-02 -1.080000000000000057e-02 8.000000000000000383e-04 -8.000000000000000383e-04
5.934189999999972542e-02 3.599999999999999901e-03 -3.599999999999999901e-03 1.080000000000000057e-02 -1.080000000000000057e-02 8.000000000000000383e-04 -8.000000000000000383e-04
6.734190000000062071e-02 4.000000000000000083e-03 -4.000000000000000083e-03 1.200000000000000025e-02 -1.200000000000000025e-02 8.000000000000000383e-04 -8.000000000000000383e-04
7.524189999999997269e-02 4.400000000000000265e-03 -4.400000000000000265e-03 1.319999999999999993e-02 -1.319999999999999993e-02 8.000000000000000383e-04 -8.000000000000000383e-04
8.314189999999932468e-02 4.799999999999999580e-03 -4.799999999999999580e-03 1.319999999999999993e-02 -1.319999999999999993e-02 8.000000000000000383e-04 -8.000000000000000383e-04
9.114190000000021996e-02 6.000000000000000125e-03 -6.000000000000000125e-03 1.439999999999999961e-02 -1.439999999999999961e-02 2.000000000000000042e-03 -2.000000000000000042e-03
9.904189999999957195e-02 6.799999999999999621e-03 -6.799999999999999621e-03 1.559999999999999928e-02 -1.559999999999999928e-02 2.000000000000000042e-03 -2.000000000000000042e-03
1.069419000000007003e-01 7.599999999999999985e-03 -7.599999999999999985e-03 1.679999999999999896e-02 -1.679999999999999896e-02 2.000000000000000042e-03 -2.000000000000000042e-03
1.148419000000000523e-01 8.399999999999999481e-03 -8.399999999999999481e-03 1.800000000000000211e-02 -1.800000000000000211e-02 2.000000000000000042e-03 -2.000000000000000042e-03
1.228418999999991712e-01 8.399999999999999481e-03 -8.399999999999999481e-03 1.800000000000000211e-02 -1.800000000000000211e-02 2.000000000000000042e-03 -2.000000000000000042e-03
1.307419000000002995e-01 8.800000000000000530e-03 -8.800000000000000530e-03 1.920000000000000179e-02 -1.920000000000000179e-02 2.000000000000000042e-03 -2.000000000000000042e-03
1.386418999999996515e-01 9.599999999999999159e-03 -9.599999999999999159e-03 2.039999999999999800e-02 -2.039999999999999800e-02 2.000000000000000042e-03 -2.000000000000000042e-03
1.466419000000005468e-01 1.039999999999999952e-02 -1.039999999999999952e-02 2.160000000000000114e-02 -2.160000000000000114e-02 2.000000000000000042e-03 -2.000000000000000042e-03
1.545418999999998988e-01 1.119999999999999989e-02 -1.119999999999999989e-02 2.280000000000000082e-02 -2.280000000000000082e-02 2.000000000000000042e-03 -2.000000000000000042e-03
1.624418999999992508e-01 1.200000000000000025e-02 -1.200000000000000025e-02 2.280000000000000082e-02 -2.280000000000000082e-02 2.799999999999999972e-03 -2.799999999999999972e-03
1.704419000000001461e-01 1.280000000000000061e-02 -1.280000000000000061e-02 2.400000000000000050e-02 -2.400000000000000050e-02 2.799999999999999972e-03 -2.799999999999999972e-03
1.783418999999994980e-01 1.359999999999999924e-02 -1.359999999999999924e-02 2.520000000000000018e-02 -2.520000000000000018e-02 2.799999999999999972e-03 -2.799999999999999972e-03
1.862419000000006264e-01 1.480000000000000066e-02 -1.480000000000000066e-02 2.639999999999999986e-02 -2.639999999999999986e-02 2.799999999999999972e-03 -2.799999999999999972e-03
1.942418999999997453e-01 1.559999999999999928e-02 -1.559999999999999928e-02 2.759999999999999953e-02 -2.759999999999999953e-02 2.799999999999999972e-03 -2.799999999999999972e-03
2.021419000000008737e-01 1.679999999999999896e-02 -1.679999999999999896e-02 2.879999999999999921e-02 -2.879999999999999921e-02 2.799999999999999972e-03 -2.799999999999999972e-03
2.100419000000002256e-01 1.799999999999999864e-02 -1.799999999999999864e-02 3.119999999999999857e-02 -3.119999999999999857e-02 2.799999999999999972e-03 -2.799999999999999972e-03
2.180418999999993446e-01 1.919999999999999832e-02 -1.919999999999999832e-02 3.239999999999999825e-02 -3.239999999999999825e-02 2.799999999999999972e-03 -2.799999999999999972e-03
2.259419000000004729e-01 2.079999999999999905e-02 -2.079999999999999905e-02 3.359999999999999792e-02 -3.359999999999999792e-02 4.000000000000000083e-03 -4.000000000000000083e-03
2.338418999999998249e-01 2.199999999999999872e-02 -2.199999999999999872e-02 3.600000000000000422e-02 -3.600000000000000422e-02 4.799999999999999580e-03 -4.799999999999999580e-03
2.418419000000007202e-01 2.359999999999999945e-02 -2.359999999999999945e-02 3.719999999999999696e-02 -3.719999999999999696e-02 4.799999999999999580e-03 -4.799999999999999580e-03
2.497419000000000722e-01 2.479999999999999913e-02 -2.479999999999999913e-02 3.840000000000000357e-02 -3.840000000000000357e-02 4.799999999999999580e-03 -4.799999999999999580e-03
2.576418999999994242e-01 2.719999999999999848e-02 -2.719999999999999848e-02 4.079999999999999599e-02 -4.079999999999999599e-02 4.799999999999999580e-03 -4.799999999999999580e-03
2.656419000000003194e-01 2.960000000000000131e-02 -2.960000000000000131e-02 4.440000000000000197e-02 -4.440000000000000197e-02 4.799999999999999580e-03 -4.799999999999999580e-03
2.735418999999996714e-01 3.160000000000000309e-02 -3.160000000000000309e-02 4.560000000000000164e-02 -4.560000000000000164e-02 5.599999999999999943e-03 -5.599999999999999943e-03
2.814419000000007998e-01 3.280000000000000276e-02 -3.280000000000000276e-02 4.800000000000000100e-02 -4.800000000000000100e-02 5.599999999999999943e-03 -5.599999999999999943e-03
2.894418999999999187e-01 3.440000000000000002e-02 -3.440000000000000002e-02 4.920000000000000762e-02 -4.920000000000000762e-02 5.599999999999999943e-03 -5.599999999999999943e-03
