# energy dos(up) dos(down)
-7.762358100000000150e+00 7.096000000000000085e-01 -7.096000000000000085e-01
-7.754358100000000142e+00 7.187999999999999945e-01 -7.187999999999999945e-01
-7.746458099999999902e+00 7.280999999999999694e-01 -7.280999999999999694e-01
-7.738558099999999662e+00 7.378000000000000114e-01 -7.378000000000000114e-01
-7.730558099999999655e+00 7.472999999999999643e-01 -7.472999999999999643e-01
-7.722658100000000303e+00 7.569000000000000172e-01 -7.569000000000000172e-01
-7.714758100000000063e+00 7.645999999999999464e-01 -7.645999999999999464e-01
-7.706758100000000056e+00 7.723999999999999755e-01 -7.723999999999999755e-01
-7.698858099999999816e+00 7.721000000000000085e-01 -7.721000000000000085e-01
-7.690958099999999575e+00 7.762999999999999901e-01 -7.762999999999999901e-01
-7.682958100000000456e+00 7.812999999999999945e-01 -7.812999999999999945e-01
-7.675058100000000216e+00 7.872000000000000108e-01 -7.872000000000000108e-01
-7.667158099999999976e+00 7.937999999999999501e-01 -7.937999999999999501e-01
-7.659158099999999969e+00 8.014000000000000012e-01 -8.014000000000000012e-01
-7.651258099999999729e+00 8.097999999999999643e-01 -8.097999999999999643e-01
-7.643358100000000377e+00 8.208999999999999631e-01 -8.208999999999999631e-01
-7.635358099999999482e+00 8.366999999999999993e-01 -8.366999999999999993e-01
-7.627458100000000130e+00 8.561999999999999611e-01 -8.561999999999999611e-01
-7.619558099999999889e+00 9.093999999999999861e-01 -9.093999999999999861e-01
-7.611558099999999882e+00 9.730999999999999650e-01 -9.730999999999999650e-01
-7.603658099999999642e+00 1.009400000000000075e+00 -1.009400000000000075e+00
-7.595758100000000290e+00 1.033400000000000096e+00 -1.033400000000000096e+00
-7.587758100000000283e+00 1.044899999999999940e+00 -1.044899999999999940e+00
-7.579858100000000043e+00 1.051700000000000079e+00 -1.051700000000000079e+00
-7.571958099999999803e+00 1.075399999999999912e+00 -1.075399999999999912e+00
-7.563958099999999796e+00 1.098899999999999988e+00 -1.098899999999999988e+00
-7.556058099999999556e+00 1.114400000000000057e+00 -1.114400000000000057e+00
-7.548158100000000204e+00 1.125499999999999945e+00 -1.125499999999999945e+00
-7.540158100000000196e+00 1.135799999999999921e+00 -1.135799999999999921e+00
-7.532258099999999956e+00 1.145499999999999963e+00 -1.145499999999999963e+00
-7.524358099999999716e+00 1.148700000000000054e+00 -1.148700000000000054e+00
-7.516358099999999709e+00 1.147899999999999920e+00 -1.147899999999999920e+00
-7.508458100000000357e+00 1.153299999999999992e+00 -1.153299999999999992e+00
-7.500558100000000117e+00 1.165000000000000036e+00 -1.165000000000000036e+00
-7.492558100000000110e+00 1.171100000000000030e+00 -1.171100000000000030e+00
-7.484658099999999870e+00 1.147799999999999931e+00 -1.147799999999999931e+00
-7.476758099999999629e+00 1.127799999999999914e+00 -1.127799999999999914e+00
-7.468758100000000510e+00 1.099900000000000100e+00 -1.099900000000000100e+00
-7.460858100000000270e+00 1.186099999999999932e+00 -1.186099999999999932e+00
-7.452958100000000030e+00 1.141999999999999904e+00 -1.141999999999999904e+00
-7.445058099999999790e+00 1.059700000000000086e+00 -1.059700000000000086e+00
-7.437058099999999783e+00 9.781999999999999584e-01 -9.781999999999999584e-01
-7.429158100000000431e+00 8.445000000000000284e-01 -8.445000000000000284e-01
-7.421258100000000191e+00 6.875999999999999890e-01 -6.875999999999999890e-01
-7.413258100000000184e+00 5.594000000000000083e-01 -5.594000000000000083e-01
-7.405358099999999943e+00 4.922000000000000264e-01 -4.922000000000000264e-01
-7.397458099999999703e+00 4.248999999999999999e-01 -4.248999999999999999e-01
-7.389458099999999696e+00 3.528999999999999915e-01 -3.528999999999999915e-01
-7.381558099999999456e+00 2.713999999999999746e-01 -2.713999999999999746e-01
-7.373658100000000104e+00 8.800000000000000530e-03 -8.800000000000000530e-03
-7.365658100000000097e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.357758099999999857e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.349858100000000505e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.341858099999999610e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.333958100000000258e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.326058100000000017e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.318058100000000010e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.310158099999999770e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.302258099999999530e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.294258100000000411e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.286358100000000171e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.278458099999999931e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.270458099999999924e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.262558099999999683e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.254658100000000331e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.246658099999999436e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.238758100000000084e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.230858099999999844e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.222858099999999837e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.214958100000000485e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.207058100000000245e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.199058100000000238e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.191158099999999997e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.183258099999999757e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.175258099999999750e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.167358099999999510e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.159458100000000158e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.151458100000000151e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.143558099999999911e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.135658099999999671e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.127658099999999664e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.119758100000000312e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.111858100000000071e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.103858100000000064e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.095958099999999824e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.088058099999999584e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.080058100000000465e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.072158100000000225e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.064258099999999985e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.056258099999999978e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.048358099999999737e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.040458100000000385e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.032458099999999490e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.024558100000000138e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.016658099999999898e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.008758099999999658e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.000758100000000539e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-6.992858099999999411e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-6.984958100000000059e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-6.976958100000000051e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-6.969058099999999811e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-6.961158100000000459e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-6.953158099999999564e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-6.945258100000000212e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-6.937358099999999972e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-6.929358099999999965e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-6.921458100000000613e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-6.913558099999999484e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-6.905558100000000366e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-6.897658100000000125e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-6.889758099999999885e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-6.881758099999999878e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-6.873858099999999638e+00 8.999999999999999754e-04 -8.999999999999999754e-04
-6.865958100000000286e+00 1.290000000000000001e-02 -1.290000000000000001e-02
-6.857958099999999391e+00 3.880000000000000115e-02 -3.880000000000000115e-02
-6.850058100000000039e+00 7.879999999999999505e-02 -7.879999999999999505e-02
-6.842158099999999799e+00 1.756000000000000061e-01 -1.756000000000000061e-01
-6.834158099999999791e+00 2.083000000000000129e-01 -2.083000000000000129e-01
-6.826258100000000439e+00 1.482999999999999874e-01 -1.482999999999999874e-01
-6.818358099999999311e+00 1.635000000000000064e-01 -1.635000000000000064e-01
-6.810358100000000192e+00 1.792999999999999872e-01 -1.792999999999999872e-01
-6.802458099999999952e+00 1.955000000000000071e-01 -1.955000000000000071e-01
-6.794558099999999712e+00 2.122999999999999887e-01 -2.122999999999999887e-01
-6.786558100000000593e+00 2.295999999999999985e-01 -2.295999999999999985e-01
-6.778658099999999465e+00 2.520999999999999908e-01 -2.520999999999999908e-01
-6.770758100000000113e+00 3.012000000000000233e-01 -3.012000000000000233e-01
-6.762758100000000105e+00 3.462999999999999967e-01 -3.462999999999999967e-01
-6.754858099999999865e+00 3.875000000000000111e-01 -3.875000000000000111e-01
-6.746958100000000513e+00 4.245999999999999774e-01 -4.245999999999999774e-01
-6.738958099999999618e+00 4.577999999999999847e-01 -4.577999999999999847e-01
-6.731058100000000266e+00 4.870999999999999774e-01 -4.870999999999999774e-01
-6.723158100000000026e+00 5.130000000000000115e-01 -5.130000000000000115e-01
-6.715158100000000019e+00 5.639999999999999458e-01 -5.639999999999999458e-01
-6.707258099999999779e+00 5.918999999999999817e-01 -5.918999999999999817e-01
-6.699358099999999538e+00 5.061999999999999833e-01 -5.061999999999999833e-01
-6.691358100000000420e+00 4.691000000000000170e-01 -4.691000000000000170e-01
-6.683458100000000179e+00 4.522999999999999798e-01 -4.522999999999999798e-01
-6.675558099999999939e+00 4.361999999999999766e-01 -4.361999999999999766e-01
-6.667558099999999932e+00 4.209999999999999853e-01 -4.209999999999999853e-01
-6.659658099999999692e+00 4.068999999999999839e-01 -4.068999999999999839e-01
-6.651758100000000340e+00 4.063999999999999835e-01 -4.063999999999999835e-01
-6.643758099999999445e+00 3.634999999999999898e-01 -3.634999999999999898e-01
-6.635858100000000093e+00 6.153999999999999471e-01 -6.153999999999999471e-01
-6.627958099999999853e+00 6.552999999999999936e-01 -6.552999999999999936e-01
-6.619958099999999845e+00 6.672000000000000153e-01 -6.672000000000000153e-01
-6.612058100000000493e+00 6.141999999999999682e-01 -6.141999999999999682e-01
-6.604158099999999365e+00 5.598999999999999533e-01 -5.598999999999999533e-01
-6.596158100000000246e+00 5.572000000000000286e-01 -5.572000000000000286e-01
-6.588258100000000006e+00 5.306999999999999496e-01 -5.306999999999999496e-01
-6.580358099999999766e+00 5.416999999999999593e-01 -5.416999999999999593e-01
-6.572458100000000414e+00 5.528999999999999471e-01 -5.528999999999999471e-01
-6.564458099999999519e+00 5.644000000000000128e-01 -5.644000000000000128e-01
-6.556558100000000167e+00 5.759999999999999565e-01 -5.759999999999999565e-01
-6.548658099999999926e+00 5.734000000000000208e-01 -5.734000000000000208e-01
-6.540658099999999919e+00 5.642000000000000348e-01 -5.642000000000000348e-01
-6.532758100000000567e+00 5.505999999999999783e-01 -5.505999999999999783e-01
-6.524858099999999439e+00 5.632000000000000339e-01 -5.632000000000000339e-01
-6.516858100000000320e+00 5.592000000000000304e-01 -5.592000000000000304e-01
-6.508958100000000080e+00 5.554000000000000048e-01 -5.554000000000000048e-01
-6.501058099999999840e+00 5.514999999999999902e-01 -5.514999999999999902e-01
-6.493058099999999833e+00 5.476999999999999647e-01 -5.476999999999999647e-01
-6.485158099999999592e+00 5.439000000000000501e-01 -5.439000000000000501e-01
-6.477258100000000240e+00 5.414999999999999813e-01 -5.414999999999999813e-01
-6.469258099999999345e+00 5.431000000000000272e-01 -5.431000000000000272e-01
-6.461358099999999993e+00 5.452000000000000179e-01 -5.452000000000000179e-01
-6.453458099999999753e+00 5.471000000000000307e-01 -5.471000000000000307e-01
-6.445458099999999746e+00 5.502000000000000224e-01 -5.502000000000000224e-01
-6.437558100000000394e+00 5.532000000000000250e-01 -5.532000000000000250e-01
-6.429658100000000154e+00 5.556999999999999718e-01 -5.556999999999999718e-01
-6.421658100000000147e+00 5.584999999999999964e-01 -5.584999999999999964e-01
-6.413758099999999907e+00 5.620000000000000551e-01 -5.620000000000000551e-01
-6.405858099999999666e+00 5.655000000000000027e-01 -5.655000000000000027e-01
-6.397858100000000547e+00 5.691000000000000503e-01 -5.691000000000000503e-01
-6.389958099999999419e+00 5.742000000000000437e-01 -5.742000000000000437e-01
-6.382058100000000067e+00 5.790999999999999481e-01 -5.790999999999999481e-01
-6.374058100000000060e+00 5.840999999999999526e-01 -5.840999999999999526e-01
-6.366158099999999820e+00 5.875000000000000222e-01 -5.875000000000000222e-01
-6.358258100000000468e+00 5.933000000000000496e-01 -5.933000000000000496e-01
-6.350258099999999573e+00 5.990999999999999659e-01 -5.990999999999999659e-01
-6.342358100000000221e+00 6.048999999999999932e-01 -6.048999999999999932e-01
-6.334458099999999980e+00 6.108000000000000096e-01 -6.108000000000000096e-01
-6.326458099999999973e+00 6.167000000000000259e-01 -6.167000000000000259e-01
-6.318558100000000621e+00 6.226000000000000423e-01 -6.226000000000000423e-01
-6.310658099999999493e+00 6.284999999999999476e-01 -6.284999999999999476e-01
-6.302658100000000374e+00 6.344999999999999529e-01 -6.344999999999999529e-01
-6.294758100000000134e+00 6.405999999999999472e-01 -6.405999999999999472e-01
-6.286858099999999894e+00 6.229000000000000092e-01 -6.229000000000000092e-01
-6.278858099999999887e+00 6.250999999999999890e-01 -6.250999999999999890e-01
-6.270958099999999646e+00 6.273999999999999577e-01 -6.273999999999999577e-01
-6.263058100000000294e+00 6.294999999999999485e-01 -6.294999999999999485e-01
-6.255058099999999399e+00 6.317000000000000393e-01 -6.317000000000000393e-01
-6.247158100000000047e+00 6.342999999999999750e-01 -6.342999999999999750e-01
-6.239258099999999807e+00 6.374999999999999556e-01 -6.374999999999999556e-01
-6.231258099999999800e+00 6.845999999999999863e-01 -6.845999999999999863e-01
-6.223358100000000448e+00 6.565999999999999615e-01 -6.565999999999999615e-01
-6.215458099999999320e+00 6.514999999999999680e-01 -6.514999999999999680e-01
-6.207458100000000201e+00 6.544999999999999707e-01 -6.544999999999999707e-01
-6.199558099999999961e+00 6.588000000000000522e-01 -6.588000000000000522e-01
-6.191658099999999720e+00 6.633000000000000007e-01 -6.633000000000000007e-01
-6.183658100000000601e+00 7.112000000000000544e-01 -7.112000000000000544e-01
-6.175758099999999473e+00 6.792000000000000259e-01 -6.792000000000000259e-01
-6.167858100000000121e+00 6.846999999999999753e-01 -6.846999999999999753e-01
-6.159858100000000114e+00 6.904000000000000137e-01 -6.904000000000000137e-01
-6.151958099999999874e+00 6.964000000000000190e-01 -6.964000000000000190e-01
-6.144058100000000522e+00 7.026000000000000023e-01 -7.026000000000000023e-01
-6.136058099999999627e+00 7.089999999999999636e-01 -7.089999999999999636e-01
-6.128158100000000275e+00 7.143000000000000460e-01 -7.143000000000000460e-01
-6.120258100000000034e+00 7.189999999999999725e-01 -7.189999999999999725e-01
-6.112358099999999794e+00 7.237999999999999989e-01 -7.237999999999999989e-01
-6.104358099999999787e+00 7.288000000000000034e-01 -7.288000000000000034e-01
-6.096458099999999547e+00 7.338999999999999968e-01 -7.338999999999999968e-01
-6.088558100000000195e+00 7.393999999999999462e-01 -7.393999999999999462e-01
-6.080558099999999300e+00 7.449000000000000066e-01 -7.449000000000000066e-01
-6.072658099999999948e+00 7.502999999999999670e-01 -7.502999999999999670e-01
-6.064758100000000596e+00 7.557000000000000384e-01 -7.557000000000000384e-01
-6.056758099999999700e+00 7.610000000000000098e-01 -7.610000000000000098e-01
-6.048858100000000348e+00 7.665999999999999481e-01 -7.665999999999999481e-01
